"species","birdID","date","longitude","latitude","dayOfYear","delta","h","The_turbidity_factor","C_t","I_h","D_h","G_h"
"Pacific loon","Y-K 03","23-06-2017",-165.7388,60.9613,174,-16.8439123753165,-0.836192362366524,0.803182905064101,0.976011265772666,-947.496272029704,2995.26825843558,2047.77198640588
"Pacific loon","Y-K 03","30-06-2017",-165.9339,61.0684,181,-4.25654056765847,-0.92229116906771,0.797815155892392,0.966085134209752,-988.50152896614,1724.5583717916,736.056842825457
"Pacific loon","Y-K 03","09-07-2017",-166.2575,61.1198,190,15.6957668265398,0.129060303591833,0.789306709242414,1.02990989952644,52.0866611197107,16.8806107557112,68.9672718754218
"Pacific loon","Y-K 03","13-07-2017",-165.4727,60.8516,194,1.6191516829094,-1.11298422567942,0.795309530199186,0.968213749998134,-1091.48705367837,898.75834176206,-192.728711916314
"Pacific loon","Y-K 03","20-07-2017",-165.0931,61.2173,201,14.8890857526798,-0.775120770268195,0.78965070970035,0.983964725774323,-895.026595980779,5282.7278750866,4387.70127910582
"Pacific loon","Y-K 03","22-07-2017",-165.478,60.816,203,10.8635672773467,1.25774659201152,0.791367348709021,1.03393482067106,928.239416281461,46.5480747331386,974.787491014599
"Pacific loon","Y-K 03","29-07-2017",-165.36,59.5513,210,-3.20583158187053,1.49607483686956,0.797367092359007,1.02696601402531,979.835350783659,47.9707546029064,1027.80610538657
"Pacific loon","Y-K 03","31-07-2017",-165.8187,59.6229,212,-20.1332261723442,-0.354486494195535,0.804585597514859,0.969948165911799,-538.527555347078,0.00643413751384392,-538.521121209564
"Pacific loon","Y-K 03","03-08-2017",-165.3625,59.537,215,21.9898495603387,1.4188349233787,0.786622665432691,1.02750693925974,957.567513432107,47.1265336958995,1004.69404712801
"Pacific loon","Y-K 03","07-08-2017",-165.2264,59.3316,219,-9.42559450785783,1.21295245567727,0.800019443286933,0.966896171383945,862.088062111046,46.7018505244944,908.78991263554
"Pacific loon","Y-K 03","07-08-2017",-165.2239,59.3336,219,-9.42559450785783,1.21495245567727,0.800019443286933,0.966896171383945,862.820331995311,46.7187869154414,909.539118910752
"Pacific loon","Y-K 03","10-08-2017",-165.3947,59.3408,222,13.1872416041474,-0.600464918800642,0.79037644281273,1.03386689580964,-794.432869911823,615299.025922424,614504.593052512
"Pacific loon","Y-K 03","14-08-2017",-164.6266,59.2633,226,4.77767741991086,-0.492248857732237,0.793962610908354,0.980137732046125,-661.93979485972,1.48023659500465e+22,1.48023659500465e+22
"Pacific loon","Y-K 03","17-08-2017",-164.8471,59.2753,229,-0.506076712503627,-1.47968003249734,0.79621581096482,1.02355771893725,-1264.15350723794,599.026106234681,-665.127401003259
"Pacific loon","Y-K 03","17-08-2017",-164.7581,59.2523,229,-0.506076712503627,-1.50268003249734,0.79621581096482,1.02355771893725,-1266.17244566302,595.357335709177,-670.815109953842
"Pacific loon","Y-K 03","21-08-2017",-162.6085,55.487,233,17.2090673151884,0.991975485060812,0.78866137854363,1.00315541144246,775.112111287663,43.5452891132333,818.657400400896
"Pacific loon","Y-K 03","21-08-2017",-163.4152,55.0429,233,17.2090673151884,1.43607548506081,0.78866137854363,1.00315541144246,939.938921572252,47.3047601857121,987.243681757964
"Pacific loon","Y-K 03","26-08-2017",-162.3879,54.7959,238,-11.8384694074133,-0.909872644767295,0.801048387806999,0.968432355764254,-987.019945168878,1847.13426017753,860.114315008649
"Pacific loon","Y-K 03","13-09-2017",-162.4575,54.8813,256,-23.4078662190443,-1.32014620609432,0.805982032502791,0.96967137115613,-1183.614331494,667.540451516137,-516.073879977859
"Pacific loon","Y-K 03","04-10-2017",-162.315,54.9957,277,5.24768344036071,1.0533304289975,0.793762181901765,1.00375418493327,815.042404085319,44.6585301802835,859.700934265603
"Pacific loon","Y-K 03","12-11-2017",-163.0619,55.3483,316,19.4827508093285,-0.262766325611135,0.787691790699647,1.0335696979942,-476.84675279896,0.508006086593627,-476.338746712367
"Pacific loon","Y-K 03","19-11-2017",-142.3497,43.4505,323,23.4404104139328,0.410262662266468,0.786004089375722,1.02885084706848,318.275320903669,29.0831494404829,347.358470344152
"Pacific loon","Y-K 03","23-11-2017",-126.8907,40.1968,327,-15.8084057440647,1.02733430624335,0.802741324411115,0.994756463347735,802.664542265342,44.8207795314323,847.485321796775
"Pacific loon","Y-K 03","28-11-2017",-122.8136,37.9652,332,-20.324928317038,-0.170664225626865,0.804667346830293,0.966299240060323,-388.110239704356,2.75874172882807,-385.351497975528
"Pacific loon","Y-K 03","04-12-2017",-122.7188,37.8494,338,-14.7713025057521,-0.784423721520488,0.80229906290224,0.966383889386573,-899.990368607231,4836.32891804587,3936.33854943864
"Pacific loon","Y-K 08","15-03-2017",-112.8279,28.2451,74,21.2046903605934,0.813571994567897,0.78695748811915,0.967113479998688,632.256162696843,40.4029523032338,672.659115000077
"Pacific loon","Y-K 08","27-03-2017",-112.9023,28.5018,86,9.02921006999422,0.947762318327876,0.792149590588489,0.97687920115003,732.001713029648,43.0711698810478,775.072882910696
"Pacific loon","Y-K 08","02-04-2017",-112.881,28.4676,92,0.658081843128912,-1.10598060135785,0.795719368083954,0.984765497051608,-1107.41766777022,913.531279065792,-193.88638870443
"Pacific loon","Y-K 08","07-04-2017",-112.6696,28.7598,97,-22.7458592078372,0.330619576394437,0.805699726741082,1.02482590107382,245.506515416905,26.6379739384182,272.144489355323
"Pacific loon","Y-K 08","12-04-2017",-112.2461,27.6159,102,-10.4796347914062,1.17437337846623,0.800468927416378,1.02931884165778,902.401908150584,46.3811290913751,948.78303724196
"Pacific loon","Y-K 08","16-04-2017",-112.9141,28.4816,106,22.3670062822761,1.40220473733918,0.78646183100969,0.967806487634459,899.006791831982,47.0564849961846,946.063276828167
"Pacific loon","Y-K 08","20-04-2017",-115.7674,29.8273,110,-20.6095093959536,1.39946938827795,0.804788703367144,1.01276732632408,962.182795334619,48.1422471362637,1010.32504247088
"Pacific loon","Y-K 08","23-04-2017",-117.1643,32.5122,113,22.3054951436278,-0.788869431192117,0.78648806177244,0.982913493149057,-900.599343052174,4520.72868182717,3620.129338775
"Pacific loon","Y-K 08","25-04-2017",-118.9464,33.7156,115,-15.372781736119,0.393695605477225,0.802555557243548,1.03383906563138,310.028054460963,29.0642220959984,339.092276556962
"Pacific loon","Y-K 08","30-04-2017",-119.7244,33.5042,120,13.971615948887,0.88776819722065,0.790041954819238,1.00643040029798,713.000327298706,41.9580591932682,754.958386491974
"Pacific loon","Y-K 08","04-05-2017",-123.3063,37.9823,124,3.83183051839564,-1.16374661891153,0.794365957135013,0.970529918904233,-1114.96452847339,810.559270834261,-304.405257639125
"Pacific loon","Y-K 08","09-05-2017",-124.317,43.6298,129,-21.7619188346766,-0.989069436085845,0.805280135963615,1.00790020946901,-1083.07949017232,1302.81398483419,219.734494661876
"Pacific loon","Y-K 08","11-05-2017",-124.1403,45.7875,131,16.5410934346078,-0.598723643710847,0.788946228812534,0.966642412229921,-739.980661493655,687093.064870037,686353.084208543
"Pacific loon","Y-K 08","13-05-2017",-128.5219,51.0624,133,8.84244102599296,-0.19154184945517,0.79222923623625,1.01986309978172,-416.229729541178,2.0527106814292,-414.177018859749
"Pacific loon","Y-K 08","15-05-2017",-136.0794,56.9884,135,-23.4475123519264,0.325299685386663,0.805998939169265,1.01682565549372,238.390792576324,26.4243248563324,264.815117432656
"Pacific loon","Y-K 08","18-05-2017",-146.7151,60.2637,138,23.1158136266975,1.0195708570199,0.786142510180513,0.979173359857133,769.546465831565,43.7899803494842,813.336446181049
"Pacific loon","Y-K 08","20-05-2017",-146.9739,60.3537,140,-5.39576817741124,-1.34681877882048,0.798300967239834,1.03310406236368,-1256.02466521905,646.067670024556,-609.956995194495
"Pacific loon","Y-K 08","22-05-2017",-162.9974,59.3376,142,-18.9014303693602,-1.27001035641031,0.804060311458149,0.993274338483855,-1194.78338106922,701.711450993455,-493.071930075765
"Pacific loon","Y-K 08","27-05-2017",-165.0503,61.2056,147,-17.6328659945176,-1.27214667202214,0.80351934583988,1.03005135470609,-1238.89427917308,699.5024521561,-539.39182701698
"Pacific loon","Y-K 08","31-05-2017",-165.875,60.9636,151,23.3700432235323,1.46524126018504,0.786034096706383,0.99239280769539,930.454841569365,47.2262968776676,977.681138447033
"Pacific loon","Y-K 08","03-06-2017",-165.6242,60.9564,154,-23.3305188698658,-1.03471354973627,0.805949048558578,1.0122075057543,-1115.24825265519,1117.71530600136,2.46705334616217
"Pacific loon","Y-K 08","07-06-2017",-165.0546,61.2013,158,17.9141175782153,0.87568159832254,0.788360717450655,1.01603617798109,709.965784514322,41.6541770716016,751.619961585924
"Pacific loon","Y-K 08","18-06-2017",-165.0566,61.2017,169,12.2938431834641,0.213170685894145,0.790757422949482,0.970090587855165,120.002612559519,20.9818530191588,140.984465578678
"Pacific loon","Y-K 08","28-06-2017",-165.0388,61.2136,179,-19.5669637870285,0.669951120488788,0.804344121017923,1.01630001858999,562.813587897,37.9765671099723,600.790155006973
"Pacific loon","Y-K 08","02-07-2017",-165.7651,60.9201,183,22.8915494090758,1.2413575789482,0.786238145241332,1.01192710963107,897.01337161378,46.1244229622703,943.137794576051
"Pacific loon","Y-K 08","04-07-2017",-165.039,61.1932,185,-13.6229826794667,0.988755320106538,0.801809374276958,1.023988007906,802.439018487747,44.2240953987998,846.663113886546
"Pacific loon","Y-K 08","07-07-2017",-165.0346,61.2003,188,9.9094409052245,0.545419689456093,0.79177422562677,0.972851746677297,425.174883544038,33.8843785109013,459.05926205494
"Pacific loon","Y-K 08","09-07-2017",-165.8796,60.849,190,15.6957668265398,0.399860303591835,0.789306709242414,1.02990989952644,309.782901745748,28.8170506094455,338.599952355194
"Pacific loon","Y-K 08","27-07-2017",-165.0693,61.2002,208,22.6371519342102,0.706860104082647,0.786346630305241,1.00760819122636,575.820346423494,38.0346301867262,613.854976610221
"Pacific loon","Y-K 08","07-08-2017",-165.9121,60.825,219,-9.42559450785783,0.43524019791252,0.800019443286933,0.966896171383945,327.546674925514,30.5248285224072,358.071503447921
"Pacific loon","Y-K 08","21-08-2017",-165.0551,61.2054,233,17.2090673151884,1.55676079224041,0.78866137854363,1.00315541144246,949.556225944495,47.507821121343,997.064047065838
"Pacific loon","Y-K 08","30-08-2017",-165.0916,61.2091,242,-6.32741593381355,-0.00772611836700229,0.79869825839395,1.01107656438819,-173150068.815467,10.0471324916531,-173150058.768334
"Pacific loon","Y-K 08","04-09-2017",-165.0516,61.2043,247,20.6816137947638,-1.25277803536382,0.787180548488374,1.03396675298194,-1211.843010577,701.470439692764,-510.372570884236
"Pacific loon","Y-K 08","06-09-2017",-165.156,59.7011,249,-18.2522107590036,-0.984290746053687,0.803783458745844,0.987231723778008,-1056.07758500635,1323.9534268133,267.875841806951
"Pacific loon","Y-K 08","08-09-2017",-164.9798,58.1172,251,-6.42566192600781,-0.140212527417044,0.798740154339449,0.976660202533943,-377.802631850617,3.86096027126561,-373.941671579352
"Pacific loon","Y-K 08","11-09-2017",-165.286,57.8438,254,10.4349181083121,-1.28580423895388,0.791550141531637,1.02659521173804,-1220.66540707424,678.613008873356,-542.052398200885
"Pacific loon","Y-K 08","15-09-2017",-165.6839,57.5426,258,7.84787615563251,1.0000377137257,0.792653357716148,0.998647114162341,780.225983274565,43.881058448349,824.107041722914
"Pacific loon","Y-K 08","20-09-2017",-165.954,57.2405,263,-19.8823207676124,-0.153800754662468,0.804478601606658,0.967038632908922,-380.636258226771,3.36408047676138,-377.272177750009
"Pacific loon","Y-K 08","24-09-2017",-164.8143,56.8881,267,4.87758343633906,-0.174237779429354,0.793920007063395,1.01523358667712,-404.323825149556,2.60195167582961,-401.721873473726
"Pacific loon","Y-K 08","27-09-2017",-161.8253,55.9381,270,-8.98308223562152,-0.518532837030759,0.799830738693229,0.980629330931468,-690.75804805556,549805115524.723,549805114833.965
"Pacific loon","Y-K 08","29-09-2017",-163.6458,54.5967,272,23.4492341518748,1.30233563902219,0.786000326587687,1.03346898632151,935.602192458585,46.5310520614835,982.133244520068
"Pacific loon","Y-K 08","03-10-2017",-165.981,54.2322,276,-16.1604258700427,0.293208835727655,0.80289143960343,0.973593322200516,196.969577245316,24.9490049563848,221.918582201701
"Pacific loon","Y-K 08","08-10-2017",-165.6329,54.1952,281,-20.0806910796366,0.448463720276414,0.80456319449025,0.971972154546823,343.431169336513,31.1771642160111,374.608333552524
"Pacific loon","Y-K 08","15-11-2017",-166.4594,53.5554,319,-16.7727224575711,0.357712248199278,0.803152546890222,0.967527192366614,256.574409366147,27.6659801165743,284.240389482721
"Pacific loon","Y-K 08","22-11-2017",-124.4611,42.6528,326,-23.1688951495207,-1.41904575092997,0.805880125863335,0.968899173950197,-1203.40652838614,621.698481595343,-581.7080467908
"Pacific loon","Y-K 08","24-11-2017",-122.7994,37.491,328,5.71548042335826,1.21120328605109,0.793562694915412,1.02543463616156,906.225137949386,46.3101565063975,952.535294455784
"Pacific loon","Y-K 08","01-12-2017",-122.3904,37.1263,335,17.8480672883317,1.14211953666538,0.788388883885573,1.03399867715375,878.546099866389,45.3661856994347,923.912285565823
"Pacific loon","Y-K 08","03-12-2017",-121.9153,36.9394,337,7.03219914699957,0.0620706438973949,0.793001194393604,0.986124274219745,8.15484947126769,13.5547945156424,21.7096439869101
"Swainson's hawk","SW16","08-10-1996",-98.184,28.84,282,-21.1833096029549,1.32862347231311,0.805033394286974,0.968660854284103,905.184711999021,47.815285897905,952.999997896927
"Swainson's hawk","SW16","09-10-1996",-98.877,29.12,283,-3.3069353362583,0.559787526434526,0.797410206966422,0.994162620064704,450.488889947721,34.5665289515754,485.055418899296
"Swainson's hawk","SW16","10-10-1996",-99.299,25.879,284,17.5322574455931,-0.492760920432383,0.788523557592498,1.02503124603736,-687.992326131567,5.65566436039114e+21,5.65566436039114e+21
"Swainson's hawk","SW16","11-10-1996",-98.326,22.77,285,22.6635842759323,1.4643806027272,0.786335358517726,1.03288625984077,968.691856762319,47.2423386001184,1015.93419536244
"Swainson's hawk","SW16","12-10-1996",-96.021,17.831,286,7.48967974106424,-0.654254028628521,0.792806106720229,1.01050579800934,-825.192898320757,54493.2769718437,53668.084073523
"Swainson's hawk","SW16","21-10-1996",-84.559,11.255,295,-18.0118598004795,-0.578270408623504,0.803680963667582,0.977101514083622,-744.281369610139,3411742.09955027,3410997.81818066
"Swainson's hawk","SW16","24-10-1996",-79.887,8.916,298,20.4504920804571,0.538917792892784,0.787279107854816,1.02621607497138,439.965259694372,33.4919683461857,473.457228040558
"Swainson's hawk","SW16","25-10-1996",-79.943,8.887,299,1.72098534679938,0.687966980773868,0.795266104329723,0.995946857793447,560.213738896061,38.0028253549321,598.216564250994
"Swainson's hawk","SW16","27-10-1996",-76.006,6.643,301,-22.2017487040415,-1.00038150506156,0.805467696675497,0.970991050892414,-1050.16049238038,1250.71896278345,200.558470403066
"Swainson's hawk","SW16","28-10-1996",-75.806,4.609,302,-5.96162091390588,-0.424953373658398,0.798542269046442,0.999248714944525,-616.414243392606,6.23129286450929e-10,-616.414243391983
"Swainson's hawk","SW16","31-10-1996",-73.646,1.248,305,10.0018763105653,-0.89989467659081,0.791734807543469,1.00554067534201,-1006.31896980117,1928.59541926121,922.276449460047
"Swainson's hawk","SW16","01-11-1996",-72.574,-2.357,306,-12.1641040925526,-1.18847019501165,0.801187251212176,0.974766070396542,-1139.48554894677,783.357818636866,-356.127730309901
"Swainson's hawk","SW16","03-11-1996",-71.38,-5.287,308,-13.7059517137512,-0.564970079776743,0.801844755528252,0.989780831026097,-740.493182973287,13665408.069224,13664667.576041
"Swainson's hawk","SW16","04-11-1996",-69.638,-8.95,309,8.29958536402694,-0.0291742307169212,0.792460731188048,1.02176569492242,-2783.04743080131,8.88902628613759,-2774.15840451517
"Swainson's hawk","SW16","05-11-1996",-68.592,-9.893,310,22.8691847278037,0.224538134889144,0.786247682418847,1.03373927928472,137.976892896813,21.3871813299411,159.364074226755
"Swainson's hawk","SW16","07-11-1996",-66.924,-12.65,312,-4.1561035222938,-0.639914843731714,0.797772325595861,0.982138180290471,-795.127430122208,90183.5212687105,89388.3938385883
"Swainson's hawk","SW16","08-11-1996",-65.919,-15.806,313,-21.5379309269584,1.01954194657369,0.805184618732179,0.966005309378579,777.571015795916,44.8502704185615,822.421286214478
"Swainson's hawk","SW16","09-11-1996",-65.005,-16.888,314,-19.6230458048139,-1.16424947801902,0.804368036590539,0.981127000249474,-1141.54306763707,820.017722210925,-321.525345426144
"Swainson's hawk","SW16","11-11-1996",-64.539,-17.066,316,19.4827508093285,0.420435293045891,0.787691790699647,1.0335696979942,330.345324187212,29.5194205715553,359.864744758767
"Swainson's hawk","SW16","16-11-1996",-62.602,-31.517,321,-8.53678849193567,-0.58173339385912,0.799640421531742,1.00435178192745,-764.267445150987,2493720.2338612,2492955.96641605
"Swainson's hawk","SW16","03-12-1996",-63.442,-35.913,338,-14.7713025057521,-0.721345245914267,0.80229906290224,0.966383889386573,-852.216965868145,11443.2222610288,10591.0052951606
"Swainson's hawk","SW16","04-12-1996",-64.093,-36.022,339,-23.3405905719406,1.45575751309468,0.80595334352748,0.977550001622749,938.64936020276,48.3988773198406,987.048237522601
"Swainson's hawk","SW16","09-12-1996",-64.143,-36.172,344,-7.24841058739525,-0.921540796498291,0.799091006647077,0.969146378812148,-992.746692977122,1733.8840802751,741.137387297978
"Swainson's hawk","SW16","21-12-1996",-63.687,-35.86,356,9.56462417512803,0.128469301923969,0.791921269008474,0.981628859178474,49.3539225072104,16.9069946812457,66.2609171884562
"Swainson's hawk","SW16","24-01-1997",-62.197,-31.829,24,20.2999640547647,-0.292685270533138,0.787343298910548,0.966001331902582,-470.730428307879,0.201376046251005,-470.529052261628
"Swainson's hawk","SW16","30-01-1997",-62.419,-31.659,30,23.1611301968243,-0.157741240997105,0.786123185417133,0.967271400545339,-373.556134114113,3.14442008574361,-370.41171402837
"Swainson's hawk","SW16","10-02-1997",-62.008,-31.773,41,0.177030196998249,1.03669266569458,0.795924507378679,1.00906585970024,812.513550086236,44.5647935104589,857.078343596695
"Swainson's hawk","SW16","27-02-1997",-61.495,-31.451,58,-20.4748930620354,-0.0194673495996889,0.804731297681039,1.02900948366257,-17516.7637594697,9.52068318486559,-17507.2430762848
"Swainson's hawk","SW16","05-03-1997",-66.116,-12.056,64,-15.0062430108966,-1.37944668410171,0.802399250750915,1.022899243519,-1257.47685749496,633.860926786436,-623.615930708524
"Swainson's hawk","SW16","11-03-1997",-70.692,-6.011,70,-7.53700528346513,0.0447910433297691,0.799214074747746,1.01496486276487,2.72286119622964,12.7653234308076,15.4881846270373
"Swainson's hawk","SW16","17-03-1997",-74.331,1.248,76,0.937043566597384,1.25983989339228,0.795600407860726,1.00583838962225,908.542391478238,46.8123453988537,955.354736877091
"Swainson's hawk","SW16","28-03-1997",-93.871,16.873,87,23.0300157924503,1.44462681206561,0.786179097743092,0.966531194124603,903.918563395827,47.18108135412,951.099644749947
"Swainson's hawk","SW16","02-05-1997",-113.315,34.712,122,-22.7941466237438,0.613317467667411,0.805720318389656,1.0276821529979,519.793881691925,36.5055061699695,556.299387861895
"Swainson's hawk","SW17","07-10-1996",-98.297,23.105,281,-20.0806910796366,0.774190256174347,0.80456319449025,0.971972154546823,620.570025074306,40.4736114723758,661.043636546682
"Swainson's hawk","SW17","08-10-1996",-98.355,22.38,282,-21.1833096029549,1.15180877949269,0.805033394286974,0.968660854284103,844.615531883411,46.4234839405003,891.039015823911
"Swainson's hawk","SW17","09-10-1996",-96.737,19.938,283,-3.3069353362583,-0.317009565665148,0.797410206966422,0.994162620064704,-512.620870959813,0.0732511694106021,-512.547619790402
"Swainson's hawk","SW17","10-10-1996",-95.427,17.538,284,17.5322574455931,1.56505377238805,0.788523557592498,1.02503124603736,970.183573033587,47.5013690815352,1017.68494211512
"Swainson's hawk","SW17","11-10-1996",-95.17,16.72,285,22.6635842759323,1.23119529554762,0.786335358517726,1.03288625984077,912.033315668298,46.0511785582929,958.084494226591
"Swainson's hawk","SW17","12-10-1996",-92.714,15.395,286,7.48967974106424,-0.0513386249612721,0.792806106720229,1.01050579800934,-707.838683942217,7.79875373875957,-700.039930203457
"Swainson's hawk","SW17","13-10-1996",-89.592,13.9,287,-14.3945349610758,-1.55059524802719,0.802138394439691,0.978466353938087,-1221.64465597824,595.570959272252,-626.07369670599
"Swainson's hawk","SW17","15-10-1996",-87.335,13.432,289,-11.4206833316182,1.29073842969474,0.800870227433526,0.98503605753521,905.267435964271,47.3368952192422,952.604331183514
"Swainson's hawk","SW17","16-10-1996",-85.811,12.657,290,10.7729877901688,-0.313215883036303,0.791405975356005,1.01760505001413,-517.251093071034,0.0871242196113373,-517.163968851423
"Swainson's hawk","SW17","17-10-1996",-84.588,10.921,291,23.3146988816871,1.39812459412287,0.786057697705038,1.0339880406999,959.226417758699,47.0165177194074,1006.24293547811
"Swainson's hawk","SW17","19-10-1996",-82.452,8.711,293,-6.78934226366245,-1.36317532250838,0.798895241903481,0.986675911229389,-1204.20874296621,638.405586775721,-565.80315619049
"Swainson's hawk","SW17","20-10-1996",-80.23,8.977,294,-22.4636537503912,1.54606911230167,0.805579383262427,0.966479344717225,934.245688215908,48.5221609917154,982.767849207623
"Swainson's hawk","SW17","23-10-1996",-76.928,7.101,297,20.8575671911963,0.38059974995776,0.787105515057059,1.03238235372225,290.797924522962,28.005688765836,318.803613288798
"Swainson's hawk","SW17","24-10-1996",-75.955,4.121,298,20.4504920804571,-0.949267514286803,0.787279107854816,1.02621607497138,-1053.57665951348,1497.56527855086,443.988619037382
"Swainson's hawk","SW17","26-10-1996",-75.574,2.576,300,-18.55042249206,-0.70607024372638,0.803910627928384,0.969404080868195,-844.573621891919,15155.9912354825,14311.4176135906
"Swainson's hawk","SW17","27-10-1996",-75.031,0.854,301,-22.2017487040415,-0.506196197881972,0.805467696675497,0.970991050892414,-677.776832580229,710719673924965,710719673924287
"Swainson's hawk","SW17","29-10-1996",-74.192,-0.612,303,15.6197666917413,-1.04699290300255,0.78933911868156,1.02819710701191,-1116.31802950706,1055.31951819883,-60.9985113082334
"Swainson's hawk","SW17","01-11-1996",-71.921,-4.982,306,-12.1641040925526,0.671877541421858,0.801187251212176,0.974766070396542,539.274173422329,37.8771433677272,577.151316790056
"Swainson's hawk","SW17","02-11-1996",-70.423,-7.752,307,-23.4317665181368,-1.54259957698268,0.80599222452799,0.967191423956265,-1213.16499431675,598.81716200078,-614.347832315969
"Swainson's hawk","SW17","03-11-1996",-66.649,-12.927,308,-13.7059517137512,0.79184461304367,0.801844755528252,0.989780831026097,643.176604609933,40.716021566982,683.892626176915
"Swainson's hawk","SW17","05-11-1996",-66.534,-12.902,310,22.8691847278037,-0.357130788478938,0.786247682418847,1.03373927928472,-563.371049372509,0.00497169056706427,-563.366077681941
"Swainson's hawk","SW17","06-11-1996",-62.512,-21.495,311,16.9493468790892,0.825561290783181,0.788772133527041,1.0146931258693,673.718451699567,40.7340317482404,714.452483447807
"Swainson's hawk","SW17","08-11-1996",-61.923,-22.796,313,-21.5379309269584,0.312727253753279,0.805184618732179,0.966005309378579,214.385452554025,25.8641837875359,240.249636341561
"Swainson's hawk","SW17","09-11-1996",-61.91,-25.156,314,-19.6230458048139,0.820565214801389,0.804368036590539,0.981127000249474,660.698393869614,41.4389525970838,702.137346466698
"Swainson's hawk","SW17","10-11-1996",-61.225,-27.701,315,-0.127071994064893,-0.870390450421865,0.79605418848361,1.0136004400537,-999.639468425542,2320.16426273653,1320.52479431099
"Swainson's hawk","SW17","11-11-1996",-61.754,-27.398,316,19.4827508093285,-1.32765733227651,0.787691790699647,1.0335696979942,-1235.00382528692,647.953654967161,-587.050170319756
"Swainson's hawk","SW17","12-11-1996",-61.897,-30.442,317,21.6371809441313,-0.242902159899731,0.786773057166682,1.02267513041342,-454.194253001137,0.817809157517118,-453.37644384362
"Swainson's hawk","SW17","30-11-1996",-63.48,-35.375,335,17.8480672883317,-1.38678850410014,0.788388883885573,1.03399867715375,-1250.4390309258,619.778788399871,-630.660242525929
"Swainson's hawk","SW17","06-12-1996",-63.721,-35.279,341,11.1980492418311,-0.923955764779149,0.791224712476831,1.03256071739062,-1048.89706987402,1696.05653862919,647.159468755166
"Swainson's hawk","SW17","23-02-1997",-61.928,-31.588,54,6.00992517904109,1.46960966275847,0.793437132119812,0.994458313452946,941.655284609507,47.6813656315129,989.33665024102
"Swainson's hawk","SW17","01-03-1997",-62.204,-26.219,60,-2.5278330775101,0.129222020566448,0.797077967197232,1.00405212460526,51.4073605351468,17.0549436526188,68.4623041877656
"Swainson's hawk","SW17","07-03-1997",-65.14,-11.008,66,-10.7285881481914,1.29138447498634,0.800575090894751,1.0133231458346,931.1167913494,47.3236829684422,978.440474317842
"Swainson's hawk","SW17","13-03-1997",-69.01,-6.086,72,-17.4990397633252,0.417465475760955,0.803462277084574,1.02153285290493,330.11707440077,29.9996459042106,360.11672030498
"Swainson's hawk","SW17","19-03-1997",-72.468,0.06,78,-21.9365714549283,-1.56537344699513,0.805354614692933,1.02802726525766,-1288.88160731892,597.583147031072,-691.29846028785
"Swainson's hawk","SW17","25-03-1997",-76.95,7.621,84,-23.4495846990442,1.22545448994118,0.805999822899379,1.03228904172801,932.127034641407,47.1559425984477,979.282977239855
"Swainson's hawk","SW17","31-03-1997",-91.134,14.333,90,-21.8363690710151,0.0410535547324735,0.805311884465252,1.03397869164563,1.96721427444727,12.6674071153034,14.6346213897507
"Swainson's hawk","SW17","06-04-1997",-102.317,28.277,96,-17.311993679231,-0.0359002021790111,0.803382513296047,1.03296161846678,-1523.2170542455,8.67229215688994,-1514.54476208861
"Swainson's hawk","SW17","18-04-1997",-120.664,37.669,108,-2.25016216895028,-0.649253999077865,0.796959557428124,1.02334054273084,-835.737764485044,64571.1322438735,63735.3944793885
"Swainson's hawk","SW17","19-04-1997",-120.792,38.175,109,-20.7051152421402,-0.760651150728982,0.804829473450806,1.0334145057894,-946.475972330721,6418.09349982963,5471.61752749891
"Swainson's hawk","SW18","06-09-1996",-121.96,41.85,250,-22.3519483393843,0.20070105920647,0.805531747692701,0.966585304841489,110.539798085552,20.7772147310268,131.317012816578
"Swainson's hawk","SW18","08-09-1996",-121.06,40.251,252,15.2576376099907,1.43141748808588,0.789493544729215,1.0081936023797,944.969419495738,47.3401783137246,992.309597809463
"Swainson's hawk","SW18","15-09-1996",-120.221,36.445,259,22.757958366744,0.450125307898115,0.786295113702881,1.02785638799093,356.523563508434,30.5274917789265,387.05105528736
"Swainson's hawk","SW18","23-09-1996",-119.144,36.061,267,4.87758343633906,1.33828635455791,0.793920007063395,1.01523358667712,938.091541258823,47.2081343801094,985.299675638932
"Swainson's hawk","SW18","24-09-1996",-119.043,35.82,268,-16.4329669349884,-0.416688150756858,0.803007661805965,0.982653098987837,-601.93979955758,4.14190616271902e-08,-601.939799516161
"Swainson's hawk","SW18","26-09-1996",-119.169,35.382,270,-8.98308223562152,1.18801124143048,0.799830738693229,0.980629330931468,864.534370392405,46.4710883323996,911.005458724804
"Swainson's hawk","SW18","27-09-1996",-115.622,33.649,271,13.1026966719935,-0.125951079672874,0.790412496088702,1.01304669358233,-387.032841758076,4.39260185105449,-382.640239907021
"Swainson's hawk","SW18","28-09-1996",-114.623,33.571,272,23.4492341518748,-0.873808439439051,0.786000326587687,1.03346898632151,-1008.76366245282,2240.52796589713,1231.76430344431
"Swainson's hawk","SW18","29-09-1996",-114.609,33.543,273,12.7866444348556,-0.336003316810779,0.790547273162108,1.02312004738683,-540.749942762431,0.0250747662245175,-540.724867996206
"Swainson's hawk","SW18","30-09-1996",-114.03,32.64,274,-9.33202259426397,-0.439478229198237,0.799979540551925,0.991514643508264,-626.195370188933,1.09458980786862e-15,-626.195370188933
